"IPAddress","gen_StartDate","gen_EndDate","gen_TotalTimeSpentMinutes","gen_Gender","gen_Age","gen_Education","gen_Role","gen_Industry","gen_PageOneTimeMinutes","gen_PageOneNumberClicks","iq_Question1Response","iq_Question1CorrectAnswer","iq_Question2Response","iq_Question2CorrectAnswer","iq_Question3Response","iq_Question3CorrectAnswer","iq_TotalCorrect","iq_PercentageCorrect","iq_PageTwoTimeMinutes","iq_PageTwoNumberClicks","exp1_Treatment","exp1_Question1Response","exp1_Question1CorrectAnswer","exp1_Question2Response","exp1_Question2CorrectAnswer","exp1_Question3Response","exp1_Question3CorrectAnswer","exp1_Question4Response","exp1_Question4CorrectAnswer","exp1_TotalCorrect","exp1_PercentageCorrect","exp1_Question5Response","exp1_PageThreeTimeMinutes","exp1_PageThreeNumberClicks","exp1_PageFourTimeMinutes","exp1_PageFourNumberClicks","recall_Question1Response","recall_Question1CorrectAnswer","recall_Question2Response","recall_Question2CorrectAnswer","recall_Invalid","recall_TotalCorrect","recall_PercentageCorrect","recall_PageFiveTimeMinutes","recall_PageFiveNumberClicks","exp2_Treatment","exp2_DisplayedTreatment","exp2_Question1Response","exp2_Question2Response","exp2_Question2CorrectAnswer","exp2_Question3Response","exp2_Question3CorrectAnswer","exp2_Question4Response","exp2_Question4CorrectAnswer","exp2_TotalCorrect","exp2_PercentageCorrect","exp2_PageSixTimeMinutes","exp2_PageSixNumberClicks","exp2_PageSevenTimeMinutes","exp2_PageSevenNumberClicks","finalq_Question1Response","finalq_Question1CorrectAnswer","finalq_Question2Response","finalq_Question3Response","finalq_PercentageCorrect"
"50.135.218.83",2015-11-29 20:34:00,2015-11-29 20:57:00,23,"Male",46,"Masters Degree","Employee","Professional and Business Services",0.362766666666667,8,"1",1,"4",1,"2",1,3,1,3.29646666666667,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.388383333333333,2,0.96755,4,"6",1,"5",0,0,1,0.5,0.364516666666667,3,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.234383333333333,2,0.256533333333333,2,"5",1,"4","4",1
"67.246.117.190",2015-11-29 20:36:00,2015-11-29 21:04:00,28,"Male",29,"Some College","None of these apply","None of these apply",0.349433333333333,8,"1",1,"4",1,"2",1,3,1,14.1841,5,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.51355,3,0.65715,3,"6",1,"5",0,0,1,0.5,0.1611,3,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,4.58031666666667,3,0.140233333333333,2,"1",0,"5","5",0
"24.177.249.170",2015-11-29 21:20:00,2015-11-29 21:31:00,11,"Female",28,"Masters Degree","Employee","Education",0.585166666666667,13,"1",1,"4",1,"2",1,3,1,4.4899,12,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.519383333333333,9,1.21073333333333,11,"1",0,"6",1,0,1,0.5,0.220333333333333,6,"Ordered Table",,"5","1",1,"2",1,"2",1,3,1,1.36645,16,0.347133333333333,8,"3",0,"5","5",0
"174.71.79.180",2015-11-29 21:04:00,2015-11-29 21:32:00,28,"Female",25,"Some College","Employee","Leisure and Hospitality",14.9330166666667,15,"1",1,"2",0,"2",1,2,0.666666666666667,1.30128333333333,3,,"2",0,"3",1,"2",0,"3",0,1,0.25,"1",1.97218333333333,4,0.0941833333333334,3,"6",1,"7",0,0,1,0.5,0.147933333333333,5,"No Log scatterplot",,"3","2",0,"1",0,"3",0,0,0,4.8603,3,0.123283333333333,2,"1",0,"4","3",0
"71.56.163.75",2015-11-29 21:21:00,2015-11-29 21:44:00,23,"Female",37,"4-year College Degree","None of these apply","None of these apply",1.14991666666667,16,"1",1,"4",1,"2",1,3,1,4.97853333333333,11,,"3",1,"1",0,"2",0,"1",1,2,0.5,"1",3.76216666666667,18,2.42541666666667,13,"6",1,"6",1,0,2,1,0.976183333333333,8,"No Log scatterplot",,"4","1",1,"2",1,"2",1,3,1,5.57051666666667,23,1.00161666666667,7,"5",1,"4","5",1
"66.81.29.216",2015-11-29 21:58:00,2015-11-29 22:09:00,11,"Female",31,"Some College","Employee","None of these apply",0.677083333333333,8,"1",1,"3",0,"2",1,2,0.666666666666667,1.19428333333333,4,,"3",1,"4",0,"2",0,"4",0,1,0.25,"1",0.677083333333333,2,0.588016666666667,4,"2",0,"6",1,0,1,0.5,0.287766666666667,3,"Unordered Table","1","5","2",0,"2",1,"2",1,2,0.666666666666667,0.4388,2,0.130733333333333,2,"5",1,"5","5",1
"172.58.105.255",2015-11-29 21:57:00,2015-11-29 22:09:00,12,"Female",64,"4-year College Degree","Manager","None of these apply",0.6667,14,"1",1,"4",1,"2",1,3,1,1.2482,7,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.52836666666667,6,0.963366666666667,7,"6",1,"6",1,0,2,1,0.562066666666667,7,"No Log scatterplot",,"4","1",1,"1",0,"2",1,2,0.666666666666667,0.95135,6,0.6152,5,"1",0,"5","5",0
"71.90.149.208",2015-11-29 22:02:00,2015-11-29 22:11:00,9,"Male",40,"4-year College Degree","Employee","Leisure and Hospitality",0.349183333333333,10,"1",1,"1",0,"2",1,2,0.666666666666667,1.54721666666667,17,,"3",1,"3",1,"2",0,"3",0,2,0.5,"3",1.44416666666667,55,0.863216666666667,9,"1",0,"6",1,0,1,0.5,0.280283333333333,4,"No Log scatterplot",,"4","1",1,"2",1,"4",0,2,0.666666666666667,0.864783333333333,32,0.193366666666667,3,"4",0,"4","4",0
"174.62.148.171",2015-11-29 22:20:00,2015-11-29 22:39:00,19,"Female",47,"4-year College Degree","Employee","Health Care or Pharmecuticals",1.0951,10,"1",1,"4",1,"1",0,2,0.666666666666667,3.00246666666667,7,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",0.58205,3,1.50351666666667,5,"6",1,"6",1,0,2,1,0.250583333333333,5,"No Log scatterplot",,"5","3",0,"1",0,"3",0,0,0,0.678116666666667,3,0.531933333333333,3,"1",0,"4","5",0
"73.222.221.210",2015-11-29 22:27:00,2015-11-29 22:42:00,15,"Female",43,"2-year College Degree","Employee","Leisure and Hospitality",3.44728333333333,9,"1",1,"4",1,"1",0,2,0.666666666666667,2.08041666666667,3,,"3",1,"3",1,"2",0,"3",0,2,0.5,"3",0.465333333333333,2,0.846266666666667,3,"6",1,"6",1,0,2,1,1.34321666666667,3,"Ordered Table",,"5","2",0,"2",1,"2",1,2,0.666666666666667,0.809983333333333,2,0.416266666666667,4,"1",0,"5","5",0
"108.250.206.38",2015-11-29 22:05:00,2015-11-29 22:44:00,39,"Male",52,"4-year College Degree","Employee","Professional and Business Services",0.52375,8,"1",1,"1",0,"1",0,1,0.333333333333333,2.43098333333333,6,,"3",1,"2",0,"2",0,"2",0,1,0.25,"1",1.70245,2,1.84225,5,"6",1,"6",1,0,2,1,0.4053,3,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,0.195599999999998,2,0.587783333333333,3,"3",0,"5","5",0
"68.13.170.55",2015-11-29 22:52:00,2015-11-29 22:59:00,7,"Male",27,"Masters Degree","Manager","Professional and Business Services",0.639916666666667,12,"1",1,"2",0,"2",1,2,0.666666666666667,1.08203333333333,10,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.464,5,1.12486666666667,7,"6",1,"7",0,0,1,0.5,0.31685,7,"Log scatterplot",,"4","1",1,"2",1,"2",1,3,1,0.25935,6,1.97106666666667,7,"2",0,"4","3",0
"104.11.62.66",2015-11-29 22:49:00,2015-11-29 23:01:00,12,"Male",49,"Masters Degree","Director","Information",0.72465,14,"1",1,"4",1,"2",1,3,1,1.35301666666667,8,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.0061,8,1.44125,8,"6",1,"6",1,0,2,1,1.67115,8,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,2.8099,15,0.594416666666667,6,"5",1,"5","5",1
"100.34.184.160",2015-11-29 23:06:00,2015-11-29 23:15:00,9,"Male",33,"Some College","None of these apply","None of these apply",0.304983333333333,7,"1",1,"1",0,"2",1,2,0.666666666666667,0.858033333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.05965,6,0.676616666666667,4,"1",0,"6",1,0,1,0.5,0.264833333333333,3,"No Log scatterplot",,"4","1",1,"2",1,"2",1,3,1,0.140666666666667,2,0.46445,2,"5",1,"5","5",1
"107.5.175.248",2015-11-29 23:09:00,2015-11-29 23:20:00,11,"Female",23,"4-year College Degree","Employee","Professional and Business Services",0.68555,16,"1",1,"4",1,"1",0,2,0.666666666666667,1.4666,8,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.758083333333333,6,1.35051666666667,8,"6",1,"5",0,0,1,0.5,0.65355,15,"Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,0.835766666666667,11,0.908816666666667,8,"1",0,"4","5",0
"73.161.165.235",2015-11-29 23:13:00,2015-11-29 23:20:00,7,"Male",36,"High School / GED","None of these apply","None of these apply",0.455483333333333,7,"4",0,"4",1,"2",1,2,0.666666666666667,0.652333333333333,3,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",0.268566666666667,2,1.06826666666667,3,"6",1,"7",0,0,1,0.5,0.252366666666667,3,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,0.50285,3,0.210183333333333,2,"1",0,"3","3",0
"76.177.106.176",2015-11-29 23:06:00,2015-11-29 23:31:00,25,"Female",26,"4-year College Degree","Owner / Founder","None of these apply",1.238,8,"1",1,"4",1,"2",1,3,1,6.82598333333333,7,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.314,3,3.13816666666667,4,"6",1,"6",1,0,2,1,0.634233333333333,3,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.80085,2,0.577033333333333,2,"4",0,"5","5",0
"69.136.182.208",2015-11-29 23:18:00,2015-11-29 23:32:00,14,"Female",27,"4-year College Degree","Employee","None of these apply",0.750933333333333,8,"1",1,"4",1,"2",1,3,1,0.924783333333334,5,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.39733333333333,8,1.56276666666667,8,"6",1,"6",1,0,2,1,0.315366666666667,3,"No Log scatterplot",,"3","1",1,"2",1,"2",1,3,1,0.78255,3,0.846166666666667,8,"5",1,"4","4",1
"50.26.52.240",2015-11-29 23:27:00,2015-11-29 23:36:00,9,"Male",32,"High School / GED","None of these apply","Professional and Business Services",0.997033333333333,7,"1",1,"1",0,"2",1,2,0.666666666666667,0.8528,6,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.275566666666667,2,0.593916666666667,3,"6",1,"6",1,0,2,1,0.223433333333333,3,"Ordered Table",,"5","1",1,"2",1,"2",1,3,1,0.420183333333334,3,0.1169,2,"5",1,"4","5",1
"71.95.53.170",2015-11-29 23:59:00,2015-11-30 00:08:00,9,"Female",26,"4-year College Degree","Employee","Education",0.632033333333333,11,"1",1,"4",1,"2",1,3,1,1.72446666666667,9,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.731483333333333,8,0.758733333333333,9,"6",1,"6",1,0,2,1,0.225316666666667,6,"Ordered Table",,"3","2",0,"2",1,"2",1,2,0.666666666666667,2.37831666666667,9,0.139533333333333,4,"1",0,"5","5",0
"216.21.204.80",2015-11-30 00:10:00,2015-11-30 00:19:00,9,"Female",35,"Some College","None of these apply","None of these apply",1.36571666666667,13,"1",1,"1",0,"1",0,1,0.333333333333333,2.37556666666667,8,,"3",1,"4",0,"2",0,"4",0,1,0.25,"1",1.5825,9,0.843433333333333,8,"6",1,"7",0,0,1,0.5,0.323966666666667,7,"No Log scatterplot",,"4","2",0,"1",0,"4",0,0,0,1.04663333333333,7,0.498183333333333,6,"1",0,"4","4",0
"166.173.58.178",2015-11-30 00:52:00,2015-11-30 00:58:00,6,"Male",40,"Some College","Director","Information",0.34075,5,"1",1,"4",1,"2",1,3,1,0.65635,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.202266666666667,2,0.3735,3,"6",1,"6",1,0,2,1,0.14525,3,"Ordered Table",,"3","1",1,"2",1,"2",1,3,1,0.436766666666666,2,0.128683333333333,2,"1",0,"4","4",0
"75.18.224.24",2015-11-30 01:12:00,2015-11-30 01:29:00,17,"Female",36,"Some College","None of these apply","None of these apply",0.389566666666667,6,"1",1,"4",1,"2",1,3,1,1.90706666666667,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.94408333333333,2,0.875316666666667,3,"6",1,"6",1,0,2,1,0.500166666666667,4,"Unordered Table","1","2","2",0,"2",1,"2",1,2,0.666666666666667,0.695616666666667,2,0.279666666666667,2,"5",1,"3","3",1
"99.64.161.145",2015-11-30 01:31:00,2015-11-30 01:39:00,8,"Male",19,"Some College","None of these apply","None of these apply",0.2379,6,"1",1,"4",1,"2",1,3,1,0.784366666666667,4,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",0.4565,3,0.66895,3,"6",1,"6",1,0,2,1,0.1692,4,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,0.256366666666667,3,0.111966666666667,2,"5",1,"4","5",1
